159.79596519470215,200.0,189.0,52.0,0.999040515324145,0.23608897695197611,0.4684171574296835
154.58819699287415,97.0,96.0,144.0,0.935539070806032,0.8463109166860173,0.46274532617022585
154.39559626579285,83.0,119.0,105.0,0.2295772137298256,0.5344139089470171,0.4822644633787946
147.56337666511536,185.0,108.0,103.0,0.939127789423626,0.7783892363365337,0.46644813569145765
163.64253520965576,152.0,166.0,46.0,0.5181525489418891,0.8650202519789836,0.4847283523225746
136.19639348983765,171.0,171.0,76.0,0.05924320130156348,0.6705280400689456,0.4601258972420975
139.47789025306702,131.0,144.0,100.0,0.19755089798478126,0.2896296405458125,0.4624835099688721
144.28427600860596,54.0,163.0,100.0,0.034171311185839055,0.6240299864773534,0.4593083415019977
152.36443567276,142.0,81.0,106.0,0.22212454753537486,0.07336417174259958,0.46274692446455334
147.28777623176575,110.0,46.0,184.0,0.11949046798071686,0.5247993768704456,0.4832719733463098
143.6512315273285,67.0,63.0,182.0,0.2872996302628412,0.6493364449842736,0.4921093391343139
141.290141582489,31.0,70.0,41.0,0.35306289271446406,0.9276538287908507,0.4848244744527806
157.02556562423706,147.0,76.0,79.0,0.460732434940718,0.598457429639962,0.47454125440637074
141.5641634464264,33.0,30.0,48.0,0.20949139408793316,0.7871732386864873,0.4691051524239066
137.2219922542572,171.0,194.0,168.0,0.382633406131941,0.8771749063647668,0.45373777559415046
157.39094972610474,98.0,57.0,36.0,0.44975789378259984,1.0,0.4620706368941844
139.96463751792908,58.0,158.0,195.0,0.3397098504343371,0.0681328329939998,0.4865752169341095
143.12985372543335,89.0,33.0,200.0,0.23990002300237895,0.0030284067896834423,0.4616401826713242
141.2455348968506,66.0,82.0,77.0,0.6723011417099679,0.3847967955910822,0.4919516412787443
136.84919333457947,64.0,56.0,128.0,0.9328976941367346,0.9964041914318129,0.45873723036791153
146.1916995048523,182.0,61.0,67.0,0.3255271983059897,0.48278299019263016,0.4685321630878688
143.6003177165985,67.0,117.0,65.0,0.45769364869461426,0.2916771063320761,0.50381813279513
135.69469928741455,72.0,99.0,164.0,0.1542958268352798,0.309362660395465,0.465521540917014
139.08494567871094,57.0,123.0,122.0,0.4693621196487369,0.4584096876266661,0.4775163607376281
151.11462259292603,68.0,61.0,145.0,0.7693353448159123,0.0,0.46350007065945276
149.81298542022705,68.0,172.0,174.0,0.7795664151281576,0.4247518418946019,0.4799714728081291
139.9865381717682,66.0,175.0,49.0,0.3207698841782419,0.3239639642259574,0.49212318766593344
143.39763712882996,68.0,112.0,170.0,0.2864604593536171,0.3169704692895345,0.4558292635518154
135.5215618610382,72.0,58.0,70.0,0.4809304417380115,0.31933136490107067,0.4746576119659915
141.69776153564453,66.0,50.0,63.0,0.6342785761825649,0.26489589795784446,0.4816519961152841
141.7244997024536,66.0,141.0,70.0,0.6135545643296381,0.3196511010010091,0.4845909593714687
146.45213723182678,68.0,59.0,67.0,0.42615247989015737,0.3479339879822429,0.5200279780474484
145.77189207077026,68.0,174.0,56.0,0.3760870430350992,0.4178713008820143,0.4585904494603774
143.74065780639648,67.0,70.0,65.0,0.37339943932137626,0.32978913551410044,0.4673818525851912
142.891197681427,53.0,55.0,76.0,0.804373325176525,0.33756890983926485,0.4849590681552557
140.50122737884521,40.0,100.0,30.0,0.748585198544862,0.25739932156681106,0.46257992535761683
146.10030698776245,108.0,77.0,58.0,0.43537919786644635,0.25729744821952427,0.4698081830108203
134.1090726852417,84.0,68.0,182.0,0.8491644597004375,0.5800869255348591,0.4640973153177094
151.59143042564392,77.0,142.0,35.0,0.5997119951836396,0.21541396398019713,0.48544301913230326
146.35693645477295,58.0,63.0,81.0,0.13996154479285564,0.16943852428601905,0.47238645189788175
142.72238111495972,85.0,120.0,40.0,0.004753064452859169,0.3309296250243066,0.4891659567462957
155.80350852012634,70.0,109.0,55.0,0.23239433875298357,0.31804915729546485,0.47801109666163144
145.71652245521545,66.0,58.0,74.0,0.5814301906318587,0.3370168248346653,0.4685706657940884
142.13119745254517,72.0,132.0,52.0,0.7422291795313274,0.2973450600550769,0.4768397159372902
146.83780193328857,67.0,168.0,59.0,0.13173389102207408,0.30390535566529736,0.4697803880554779
138.06375646591187,72.0,31.0,70.0,0.7663374749670782,0.3347823298721096,0.4853681565047273
137.94238877296448,73.0,91.0,72.0,0.28940341443207757,0.34158571144480115,0.47985985350891713
148.24322271347046,77.0,65.0,54.0,0.7385743890158333,0.31785120520003113,0.490102040490916
163.2180495262146,118.0,182.0,200.0,0.5127892206898322,0.6980749090986186,0.4906190295434968
143.0443935394287,65.0,72.0,53.0,0.5502083979283984,0.35748300599233773,0.47843663259077823
161.726238489151,117.0,188.0,199.0,0.3471789378593391,0.7523332769290885,0.45493673716063293
161.47072410583496,197.0,85.0,200.0,0.8892894010099385,0.14712698508183222,0.47758182936684984
158.53447127342224,95.0,91.0,59.0,0.47230280163001703,0.3572197419084352,0.48407764575361817
180.26074934005737,162.0,153.0,36.0,0.7662267624302816,0.0021778354630423995,0.4779079715135692
152.95058822631836,49.0,101.0,128.0,0.6896295789277428,0.38779995103462483,0.45989148165424354
175.43554282188416,124.0,152.0,155.0,0.6965421230776078,0.683772869828985,0.4991407777068201
166.5698525905609,118.0,111.0,171.0,0.4309546058914531,0.6763519312684599,0.47115349748066493
152.4068992137909,108.0,47.0,30.0,0.9802885556913871,0.10228292578792311,0.4653152183712049
156.5700831413269,139.0,168.0,200.0,0.8759080396512202,0.47060387639443,0.4901908944695445
165.0936107635498,195.0,135.0,154.0,0.4939941933339742,0.19687327323873832,0.4746157736935659
143.56350183486938,56.0,50.0,50.0,0.6192971987913041,0.35007315937078753,0.43078393819575117
142.68675541877747,84.0,53.0,83.0,0.6873666639827594,0.17408000517175617,0.47080216576168793
160.74056243896484,71.0,67.0,69.0,0.2219801429571134,0.3059573558806898,0.46181978570753507
157.54828023910522,186.0,57.0,73.0,0.42819287228663466,0.3561557041281204,0.4982410071329524
144.91478323936462,51.0,73.0,67.0,0.5034856070310293,0.35845904584181015,0.47175486055758536
149.89616632461548,41.0,191.0,92.0,0.42793383207562075,0.3856283531890653,0.46842717653878074
150.32127571105957,177.0,101.0,81.0,0.9075537987753216,0.3543792271328066,0.4625356607520258
148.76907777786255,176.0,149.0,69.0,0.4407111306347695,0.34518233283757843,0.4687161595742113
158.30719375610352,80.0,84.0,38.0,0.15255760829701384,0.5226400050921065,0.45744726377648626
149.69108748435974,66.0,53.0,45.0,0.4194637552486413,0.9486078521593586,0.4892190630177064
141.45868563652039,100.0,70.0,200.0,0.42118137241766607,0.5013360765586157,0.43600096074249817
158.38568925857544,70.0,98.0,116.0,0.436409474053827,0.6430889614691956,0.499518814784717
153.84829187393188,68.0,111.0,57.0,0.4383428707522672,0.0945350229178577,0.4650848713459501
143.7092263698578,39.0,141.0,61.0,0.42154524417275835,0.3492112970691685,0.49020637246306686
143.57831239700317,30.0,60.0,64.0,0.4243228232821729,0.7359311598771607,0.4635662579619689
157.04922461509705,69.0,77.0,67.0,0.42865792306355,0.3291980602674047,0.4662197410300879
145.40823578834534,174.0,112.0,71.0,0.4261134589497897,0.3489725837017949,0.4754652378972076
163.66660332679749,145.0,51.0,168.0,0.43494816675575687,0.21568162201090685,0.46769097241948976
165.9399540424347,147.0,120.0,98.0,0.4129826190072037,0.3492055627343141,0.49368048665441905
142.07413935661316,63.0,54.0,74.0,0.4207612142459518,0.35292483851415796,0.48118462502745274
149.69574308395386,106.0,146.0,62.0,0.3668814678342824,0.3613684765584106,0.48011709191584534
163.9473466873169,99.0,61.0,71.0,0.40939695349905453,0.34996184705772837,0.5084227152803916
143.04535007476807,176.0,59.0,46.0,0.4296642098647571,0.34752675040478315,0.4630947513476141
146.653635263443,105.0,107.0,78.0,0.4923977726679082,0.28567041473068394,0.47237179680549257
144.7406783103943,30.0,120.0,65.0,0.44237262267891914,0.30225569506638994,0.4856440477274343
148.38292264938354,180.0,98.0,113.0,0.47968113099429044,0.6419192872715364,0.4700326974980464
138.34424424171448,102.0,117.0,63.0,0.4621401505600366,0.2787998681566224,0.4653891650102334
184.27582120895386,166.0,152.0,155.0,0.7029117880800968,0.6911180580796897,0.4862359857323713
141.52939081192017,72.0,151.0,159.0,0.6927667097061121,0.6783373146496294,0.4872910876610015
145.1475911140442,131.0,171.0,165.0,0.6249708067011712,0.6868629683229567,0.4750292067747385
146.7175533771515,179.0,135.0,101.0,0.437942689317277,0.36327152282816016,0.4623378507557994
146.18217849731445,67.0,63.0,60.0,0.7860136984798992,0.32276544309333693,0.4963891214477105
141.343688249588,52.0,60.0,69.0,0.43834323840444306,0.34944119456584505,0.4535005009169563
164.6739571094513,121.0,139.0,54.0,0.39927085579820154,0.367176273757336,0.4647566821518824
173.1242868900299,162.0,31.0,73.0,0.41285418784528777,0.34893804405907014,0.4776945634089081
150.9399847984314,93.0,47.0,83.0,0.404424310430479,0.3365647360590858,0.4761062172794646
144.223872423172,108.0,189.0,117.0,0.4543001575742003,0.29269281275009856,0.49198339630950383
162.92718648910522,149.0,95.0,74.0,0.4558611816970408,0.3053014251814407,0.4850595431083839
137.98308277130127,42.0,76.0,146.0,0.7059450291043629,0.670953246368675,0.48727722624697367
162.93407344818115,119.0,124.0,74.0,0.4476115515902275,0.6341081622454852,0.49340116682484314
